# x, y, z
2.315386633568771799e+02, 1.899331155666271798e+02, 5.458680199673361813e+02
2.266720321013229409e+02, 1.815798262574957107e+02, 5.091448152972589014e+02
2.243594081484037019e+02, 1.738607233370784400e+02, 4.814893227211329645e+02
2.172643353785782949e+02, 1.728379460168475248e+02, 4.518371898820894899e+02
1.991737509667167103e+02, 1.888837834059606280e+02, 4.237906606806117225e+02
