# x, y, z
2.207040093891358197e+02, 1.942272127963821049e+02, 3.076481381786460929e+02
2.223594686084637999e+02, 1.927040901244617146e+02, 2.863345324218826704e+02
2.172129102882145162e+02, 1.840204622268080072e+02, 2.555891059155912046e+02
2.144324267325095263e+02, 1.756347000871983539e+02, 2.402965562845461136e+02
2.023434870223732105e+02, 1.749968593982178220e+02, 2.158702643162928609e+02
