# x, y, z
2.180929033053245121e+02, 1.943990648611425627e+02, 1.331390966358743526e+03
2.323905321833339315e+02, 1.731128053220611207e+02, 1.302583436763045029e+03
2.323597079707771229e+02, 1.639822298343605382e+02, 1.267802760383835221e+03
2.261554058662117654e+02, 1.604564846654207031e+02, 1.233970841812386425e+03
2.111608673225617849e+02, 1.623525393965230705e+02, 1.198270873792996781e+03
