# x, y, z
1.519137851215871251e+02, 1.624829417892908907e+02, 3.547580571525705864e+02
1.649875083972107745e+02, 1.474121128529264126e+02, 3.265327893477804082e+02
1.690168690511288503e+02, 1.417797486178137945e+02, 2.948735553041448156e+02
1.687068289057631603e+02, 1.407339257454773360e+02, 2.629165513395432754e+02
1.587281591122689122e+02, 1.499774520745142468e+02, 2.319251680514895781e+02
