# x, y, z
2.275472784239037765e+02, 1.987881733234331136e+02, 2.881593896991565771e+02
2.323022598033909958e+02, 1.872368282346347996e+02, 2.644750713451933848e+02
2.210698312700972110e+02, 1.793505971410554025e+02, 2.434185874275062531e+02
2.050074213445203384e+02, 1.749318917581223900e+02, 2.216533335159908233e+02
1.864692510583016372e+02, 1.734328015995531302e+02, 1.899634500038382612e+02
