# x, y, z
2.114353994160882166e+02, 1.984036455538779364e+02, 2.950028219659576507e+02
2.376733579010574999e+02, 1.983727557771003944e+02, 2.908340507064546046e+02
2.187394195604292406e+02, 1.725747465136342100e+02, 2.351241607219477316e+02
2.112517654420102815e+02, 1.796702078838478371e+02, 2.279084771570663861e+02
1.838163479173612416e+02, 1.737545797179526517e+02, 1.897624717270028896e+02
