# x, y, z
2.205211109134949083e+02, 1.960057725303128677e+02, 3.085905411915355216e+02
2.178231801490930195e+02, 1.916186181843405336e+02, 2.942522216569437887e+02
2.174869906939047439e+02, 1.815069802345234393e+02, 2.436679511948694881e+02
2.305001908803013464e+02, 1.829481097436379002e+02, 2.488432857955734505e+02
2.020721695561499871e+02, 1.751877133432038818e+02, 2.153663992661079192e+02
