# x, y, z
2.135555608746295206e+02, 1.974724303117521913e+02, 1.331874218847754264e+03
2.396693206220474224e+02, 1.696608293806816619e+02, 1.298787226447342164e+03
2.462606947520649214e+02, 1.580381105143366938e+02, 1.270728327535719473e+03
2.293470765840173442e+02, 1.614012259310300408e+02, 1.236048342860471166e+03
2.092957100760596063e+02, 1.646030840937239077e+02, 1.197204808522995791e+03
